timestamp,close
2015-12-08 21:00:00,108.23
2015-12-09 14:30:00,107.89
2015-12-09 14:45:00,107.95
2015-12-09 15:00:00,108.22
2015-12-09 15:15:00,108.11
2015-12-09 15:30:00,108.39
2015-12-09 15:45:00,108.23
2015-12-09 16:00:00,108.09
2015-12-09 16:15:00,107.79
2015-12-09 16:30:00,107.45
2015-12-09 16:45:00,107.27
2015-12-09 17:00:00,107.22
2015-12-09 17:15:00,106.65
2015-12-09 17:30:00,106.4
2015-12-09 17:45:00,106.29
2015-12-09 18:00:00,106.41
2015-12-09 18:15:00,106.26
2015-12-09 18:30:00,106.24
2015-12-09 18:45:00,106.44
2015-12-09 19:00:00,106.43
2015-12-09 19:15:00,106.25
2015-12-09 19:30:00,106.42
2015-12-09 19:45:00,106.23
2015-12-09 20:00:00,106.42
2015-12-09 20:15:00,106.67
2015-12-09 20:30:00,106.68
2015-12-09 20:45:00,106.73
2015-12-09 21:00:00,106.61
2015-12-10 14:30:00,107.17
2015-12-10 14:45:00,106.88
2015-12-10 15:00:00,106.81
2015-12-10 15:15:00,107.12
2015-12-10 15:30:00,107.58
2015-12-10 15:45:00,107.31
2015-12-10 16:00:00,107.3
2015-12-10 16:15:00,107.27
2015-12-10 16:30:00,107.13
2015-12-10 16:45:00,107.21
2015-12-10 17:00:00,106.96
2015-12-10 17:15:00,107.11
2015-12-10 17:30:00,107.19
2015-12-10 17:45:00,107.38
2015-12-10 18:00:00,107.4
2015-12-10 18:15:00,107.37
2015-12-10 18:30:00,107.43
2015-12-10 18:45:00,107.39
2015-12-10 19:00:00,107.44
2015-12-10 19:15:00,107.81
2015-12-10 19:30:00,107.86
2015-12-10 19:45:00,107.69
2015-12-10 20:00:00,107.38
2015-12-10 20:15:00,107.26
2015-12-10 20:30:00,107.23
2015-12-10 20:45:00,107.2
2015-12-10 21:00:00,107.2
2015-12-11 14:30:00,106.11
2015-12-11 14:45:00,105.77
2015-12-11 15:00:00,106.11
2015-12-11 15:15:00,106.1
2015-12-11 15:30:00,105.81
2015-12-11 15:45:00,105.64
2015-12-11 16:00:00,105.73
2015-12-11 16:15:00,105.52
2015-12-11 16:30:00,105.59
2015-12-11 16:45:00,105.34
2015-12-11 17:00:00,105.16
2015-12-11 17:15:00,105.05
2015-12-11 17:30:00,105.15
2015-12-11 17:45:00,105.14
2015-12-11 18:00:00,105.29
2015-12-11 18:15:00,105.1
2015-12-11 18:30:00,105.24
2015-12-11 18:45:00,105.32
2015-12-11 19:00:00,105.42
2015-12-11 19:15:00,105.4
2015-12-11 19:30:00,105.39
2015-12-11 19:45:00,105.18
2015-12-11 20:00:00,104.98
2015-12-11 20:15:00,104.81
2015-12-11 20:30:00,104.75
2015-12-11 20:45:00,104.76
2015-12-11 21:00:00,104.82
2015-12-14 14:30:00,104.52
2015-12-14 14:45:00,104.58
2015-12-14 15:00:00,104.47
2015-12-14 15:15:00,104.15
2015-12-14 15:30:00,104.66
2015-12-14 15:45:00,104.45
2015-12-14 16:00:00,104.18
2015-12-14 16:15:00,103.91
2015-12-14 16:30:00,103.71
2015-12-14 16:45:00,104.1
2015-12-14 17:00:00,104.34
2015-12-14 17:15:00,104.63
2015-12-14 17:30:00,104.38
2015-12-14 17:45:00,104.82
2015-12-14 18:00:00,104.68
2015-12-14 18:15:00,104.65
2015-12-14 18:30:00,104.6
2015-12-14 18:45:00,104.79
2015-12-14 19:00:00,104.88
2015-12-14 19:15:00,104.75
2015-12-14 19:30:00,104.71
2015-12-14 19:45:00,105.13
2015-12-14 20:00:00,104.84
2015-12-14 20:15:00,105.08
2015-12-14 20:30:00,104.98
2015-12-14 20:45:00,105.58
2015-12-14 21:00:00,105.43
2015-12-15 14:30:00,106.82
2015-12-15 14:45:00,106.94
2015-12-15 15:00:00,106.9
2015-12-15 15:15:00,106.89
2015-12-15 15:30:00,106.8
2015-12-15 15:45:00,106.81
2015-12-15 16:00:00,106.61
2015-12-15 16:15:00,106.68
2015-12-15 16:30:00,106.33
2015-12-15 16:45:00,106.41
2015-12-15 17:00:00,106.61
2015-12-15 17:15:00,106.79
2015-12-15 17:30:00,106.95
2015-12-15 17:45:00,107.02
2015-12-15 18:00:00,106.79
2015-12-15 18:15:00,106.63
2015-12-15 18:30:00,106.74
2015-12-15 18:45:00,106.89
2015-12-15 19:00:00,106.86
2015-12-15 19:15:00,106.79
2015-12-15 19:30:00,106.8
2015-12-15 19:45:00,106.7
2015-12-15 20:00:00,106.35
2015-12-15 20:15:00,106.26
2015-12-15 20:30:00,106.29
2015-12-15 20:45:00,106.18
2015-12-15 21:00:00,106.37
2015-12-16 14:30:00,106.94
2015-12-16 14:45:00,106.6
2015-12-16 15:00:00,106.47
2015-12-16 15:15:00,106.34
2015-12-16 15:30:00,106.45
2015-12-16 15:45:00,106.41
2015-12-16 16:00:00,106.43
2015-12-16 16:15:00,106.22
2015-12-16 16:30:00,106.26
2015-12-16 16:45:00,106.31
2015-12-16 17:00:00,106.35
2015-12-16 17:15:00,106.31
2015-12-16 17:30:00,106.26
2015-12-16 17:45:00,106.15
2015-12-16 18:00:00,106.19
2015-12-16 18:15:00,106.29
2015-12-16 18:30:00,106.24
2015-12-16 18:45:00,106.59
2015-12-16 19:00:00,106.61
2015-12-16 19:15:00,106.58
2015-12-16 19:30:00,106.81
2015-12-16 19:45:00,107.56
2015-12-16 20:00:00,107.23
2015-12-16 20:15:00,107.65
2015-12-16 20:30:00,107.75
2015-12-16 20:45:00,107.74
2015-12-16 21:00:00,107.69
2015-12-17 14:30:00,107.77
2015-12-17 14:45:00,107.83
2015-12-17 15:00:00,107.72
2015-12-17 15:15:00,107.64
2015-12-17 15:30:00,107.45
2015-12-17 15:45:00,107.06
2015-12-17 16:00:00,106.99
2015-12-17 16:15:00,106.78
2015-12-17 16:30:00,106.92
2015-12-17 16:45:00,106.99
2015-12-17 17:00:00,107.06
2015-12-17 17:15:00,106.95
2015-12-17 17:30:00,106.75
2015-12-17 17:45:00,106.88
2015-12-17 18:00:00,107.05
2015-12-17 18:15:00,107.09
2015-12-17 18:30:00,107.25
2015-12-17 18:45:00,107.24
2015-12-17 19:00:00,107.04
2015-12-17 19:15:00,107.01
2015-12-17 19:30:00,106.92
2015-12-17 19:45:00,106.85
2015-12-17 20:00:00,106.69
2015-12-17 20:15:00,106.69
2015-12-17 20:30:00,106.68
2015-12-17 20:45:00,106.21
2015-12-17 21:00:00,105.67
2015-12-18 14:30:00,105.46
2015-12-18 14:45:00,105.53
2015-12-18 15:00:00,104.96
2015-12-18 15:15:00,105.02
2015-12-18 15:30:00,104.71
2015-12-18 15:45:00,105.1
2015-12-18 16:00:00,105.36
2015-12-18 16:15:00,105.12
2015-12-18 16:30:00,105.12
2015-12-18 16:45:00,104.94
2015-12-18 17:00:00,104.94
2015-12-18 17:15:00,104.66
2015-12-18 17:30:00,104.53
2015-12-18 17:45:00,104.36
2015-12-18 18:00:00,104.67
2015-12-18 18:15:00,104.46
2015-12-18 18:30:00,104.57
2015-12-18 18:45:00,104.67
2015-12-18 19:00:00,104.69
2015-12-18 19:15:00,104.9
2015-12-18 19:30:00,104.54
2015-12-18 19:45:00,104.44
2015-12-18 20:00:00,104.32
2015-12-18 20:15:00,104.24
2015-12-18 20:30:00,104.54
2015-12-18 20:45:00,103.91
2015-12-18 21:00:00,103.88
2015-12-21 14:30:00,104.71
2015-12-21 14:45:00,104.51
2015-12-21 15:00:00,104.77
2015-12-21 15:15:00,104.77
2015-12-21 15:30:00,104.83
2015-12-21 15:45:00,104.64
2015-12-21 16:00:00,104.46
2015-12-21 16:15:00,104.5
2015-12-21 16:30:00,104.2
2015-12-21 16:45:00,104.36
2015-12-21 17:00:00,104.46
2015-12-21 17:15:00,104.35
2015-12-21 17:30:00,104.45
2015-12-21 17:45:00,104.62
2015-12-21 18:00:00,104.71
2015-12-21 18:15:00,104.71
2015-12-21 18:30:00,104.74
2015-12-21 18:45:00,104.71
2015-12-21 19:00:00,104.7
2015-12-21 19:15:00,104.57
2015-12-21 19:30:00,104.42
2015-12-21 19:45:00,104.4
2015-12-21 20:00:00,104.29
2015-12-21 20:15:00,104.32
2015-12-21 20:30:00,104.51
2015-12-21 20:45:00,104.99
2015-12-21 21:00:00,105.23
2015-12-22 14:30:00,105.2
2015-12-22 14:45:00,105.17
2015-12-22 15:00:00,105.21
2015-12-22 15:15:00,105.42
2015-12-22 15:30:00,105.38
2015-12-22 15:45:00,105.17
2015-12-22 16:00:00,105.29
2015-12-22 16:15:00,105.08
2015-12-22 16:30:00,105.36
2015-12-22 16:45:00,105.28
2015-12-22 17:00:00,105.09
2015-12-22 17:15:00,105.19
2015-12-22 17:30:00,105.33
2015-12-22 17:45:00,105.42
2015-12-22 18:00:00,105.26
2015-12-22 18:15:00,105.29
2015-12-22 18:30:00,105.23
2015-12-22 18:45:00,105.49
2015-12-22 19:00:00,105.53
2015-12-22 19:15:00,105.51
2015-12-22 19:30:00,105.6
2015-12-22 19:45:00,105.62
2015-12-22 20:00:00,105.71
2015-12-22 20:15:00,105.75
2015-12-22 20:30:00,105.56
2015-12-22 20:45:00,105.67
2015-12-22 21:00:00,105.84
2015-12-23 14:30:00,106.16
2015-12-23 14:45:00,106.33
2015-12-23 15:00:00,106.31
2015-12-23 15:15:00,106.12
2015-12-23 15:30:00,106.28
2015-12-23 15:45:00,106.27
2015-12-23 16:00:00,106.12
2015-12-23 16:15:00,106.09
2015-12-23 16:30:00,106.15
2015-12-23 16:45:00,106.25
2015-12-23 17:00:00,106.24
2015-12-23 17:15:00,106.25
2015-12-23 17:30:00,106.15
2015-12-23 17:45:00,106.16
2015-12-23 18:00:00,106.11
2015-12-23 18:15:00,106.12
2015-12-23 18:30:00,106.2
2015-12-23 18:45:00,106.27
2015-12-23 19:00:00,106.32
2015-12-23 19:15:00,106.39
2015-12-23 19:30:00,106.47
2015-12-23 19:45:00,106.47
2015-12-23 20:00:00,106.33
2015-12-23 20:15:00,106.36
2015-12-23 20:30:00,106.37
2015-12-23 20:45:00,106.48
2015-12-23 21:00:00,106.23
2015-12-24 14:30:00,106.51
2015-12-24 14:45:00,106.5
2015-12-24 15:00:00,106.44
2015-12-24 15:15:00,106.58
2015-12-24 15:30:00,106.55
2015-12-24 15:45:00,106.57
2015-12-24 16:00:00,106.58
2015-12-24 16:15:00,106.55
2015-12-24 16:30:00,106.55
2015-12-24 16:45:00,106.73
2015-12-24 17:00:00,106.68
2015-12-24 17:15:00,106.71
2015-12-24 17:30:00,106.64
2015-12-24 17:45:00,106.42
2015-12-24 18:00:00,106.29
2015-12-24 18:15:00,106.32
2015-12-24 18:30:00,106.35
2015-12-24 18:45:00,106.4
2015-12-24 19:00:00,106.36
2015-12-24 20:30:00,106.36
2015-12-24 20:45:00,106.31
2015-12-28 14:30:00,106.2
2015-12-28 14:45:00,106.07
2015-12-28 15:00:00,105.79
2015-12-28 15:15:00,105.83
2015-12-28 15:30:00,105.77
2015-12-28 15:45:00,105.49
2015-12-28 16:00:00,105.56
2015-12-28 16:15:00,105.66
2015-12-28 16:30:00,105.79
2015-12-28 16:45:00,105.84
2015-12-28 17:00:00,105.8
2015-12-28 17:15:00,105.87
2015-12-28 17:30:00,105.85
2015-12-28 17:45:00,105.87
2015-12-28 18:00:00,106.05
2015-12-28 18:15:00,106.12
2015-12-28 18:30:00,106.11
2015-12-28 18:45:00,106.06
2015-12-28 19:00:00,106.08
2015-12-28 19:15:00,106.23
2015-12-28 19:30:00,106.2
2015-12-28 19:45:00,106.2
2015-12-28 20:00:00,106.19
2015-12-28 20:15:00,106.24
2015-12-28 20:30:00,106.22
2015-12-28 20:45:00,106.37
2015-12-28 21:00:00,106.4
2015-12-29 14:30:00,107.21
2015-12-29 14:45:00,107.4
2015-12-29 15:00:00,107.55
2015-12-29 15:15:00,107.65
2015-12-29 15:30:00,107.64
2015-12-29 15:45:00,107.65
2015-12-29 16:00:00,107.78
2015-12-29 16:15:00,107.79
2015-12-29 16:30:00,107.74
2015-12-29 16:45:00,107.76
2015-12-29 17:00:00,107.81
2015-12-29 17:15:00,107.81
2015-12-29 17:30:00,107.89
2015-12-29 17:45:00,107.91
2015-12-29 18:00:00,107.88
2015-12-29 18:15:00,108.0
2015-12-29 18:30:00,108.05
2015-12-29 18:45:00,108.15
2015-12-29 19:00:00,108.11
2015-12-29 19:15:00,108.24
2015-12-29 19:30:00,108.17
2015-12-29 19:45:00,108.23
2015-12-29 20:00:00,108.27
2015-12-29 20:15:00,108.19
2015-12-29 20:30:00,108.0
2015-12-29 20:45:00,108.03
2015-12-29 21:00:00,108.17
2015-12-30 14:30:00,107.63
2015-12-30 14:45:00,107.51
2015-12-30 15:00:00,107.59
2015-12-30 15:15:00,107.41
2015-12-30 15:30:00,107.56
2015-12-30 15:45:00,107.56
2015-12-30 16:00:00,107.64
2015-12-30 16:15:00,107.6
2015-12-30 16:30:00,107.49
2015-12-30 16:45:00,107.55
2015-12-30 17:00:00,107.61
2015-12-30 17:15:00,107.63
2015-12-30 17:30:00,107.58
2015-12-30 17:45:00,107.55
2015-12-30 18:00:00,107.53
2015-12-30 18:15:00,107.56
2015-12-30 18:30:00,107.69
2015-12-30 18:45:00,107.64
2015-12-30 19:00:00,107.68
2015-12-30 19:15:00,107.56
2015-12-30 19:30:00,107.51
2015-12-30 19:45:00,107.54
2015-12-30 20:00:00,107.61
2015-12-30 20:15:00,107.54
2015-12-30 20:30:00,107.29
2015-12-30 20:45:00,107.1
2015-12-30 21:00:00,107.1
2015-12-31 14:30:00,106.58
2015-12-31 14:45:00,106.48
2015-12-31 15:00:00,106.48
2015-12-31 15:15:00,106.23
2015-12-31 15:30:00,106.15
2015-12-31 15:45:00,106.3
2015-12-31 16:00:00,106.46
2015-12-31 16:15:00,106.37
2015-12-31 16:30:00,106.5
2015-12-31 16:45:00,106.64
2015-12-31 17:00:00,106.67
2015-12-31 17:15:00,106.76
2015-12-31 17:30:00,106.87
2015-12-31 17:45:00,106.67
2015-12-31 18:00:00,106.47
2015-12-31 18:15:00,106.4
2015-12-31 18:30:00,106.58
2015-12-31 18:45:00,106.56
2015-12-31 19:00:00,106.39
2015-12-31 19:15:00,106.18
2015-12-31 19:30:00,106.14
2015-12-31 19:45:00,106.18
2015-12-31 20:00:00,105.99
2015-12-31 20:15:00,105.98
2015-12-31 20:30:00,106.03
2015-12-31 20:45:00,105.76
2015-12-31 21:00:00,105.91
2016-01-04 14:30:00,103.0
2016-01-04 14:45:00,103.15
2016-01-04 15:00:00,102.8
2016-01-04 15:15:00,102.76
2016-01-04 15:30:00,102.78
2016-01-04 15:45:00,102.53
2016-01-04 16:00:00,102.44
2016-01-04 16:15:00,102.6
2016-01-04 16:30:00,102.84
2016-01-04 16:45:00,102.82
2016-01-04 17:00:00,102.64
2016-01-04 17:15:00,102.76
2016-01-04 17:30:00,102.93
2016-01-04 17:45:00,103.03
2016-01-04 18:00:00,103.15
2016-01-04 18:15:00,103.06
2016-01-04 18:30:00,103.12
2016-01-04 18:45:00,103.06
2016-01-04 19:00:00,102.91
2016-01-04 19:15:00,103.08
2016-01-04 19:30:00,102.9
2016-01-04 19:45:00,102.81
2016-01-04 20:00:00,102.52
2016-01-04 20:15:00,102.52
2016-01-04 20:30:00,103.0
2016-01-04 20:45:00,103.6
2016-01-04 21:00:00,103.93
2016-01-05 14:30:00,103.95
2016-01-05 14:45:00,103.54
2016-01-05 15:00:00,103.55
2016-01-05 15:15:00,103.36
2016-01-05 15:30:00,103.7
2016-01-05 15:45:00,103.81
2016-01-05 16:00:00,103.47
2016-01-05 16:15:00,103.4
2016-01-05 16:30:00,103.43
2016-01-05 16:45:00,103.45
2016-01-05 17:00:00,103.03
2016-01-05 17:15:00,103.09
2016-01-05 17:30:00,102.95
2016-01-05 17:45:00,103.15
2016-01-05 18:00:00,103.12
2016-01-05 18:15:00,103.18
2016-01-05 18:30:00,103.54
2016-01-05 18:45:00,103.6
2016-01-05 19:00:00,103.61
2016-01-05 19:15:00,103.78
2016-01-05 19:30:00,103.49
2016-01-05 19:45:00,103.44
2016-01-05 20:00:00,103.43
2016-01-05 20:15:00,103.39
2016-01-05 20:30:00,103.48
2016-01-05 20:45:00,103.28
2016-01-05 21:00:00,103.46
2016-01-06 14:30:00,102.14
2016-01-06 14:45:00,102.27
2016-01-06 15:00:00,102.2
2016-01-06 15:15:00,102.68
2016-01-06 15:30:00,102.4
2016-01-06 15:45:00,102.59
2016-01-06 16:00:00,102.52
2016-01-06 16:15:00,102.82
2016-01-06 16:30:00,102.76
2016-01-06 16:45:00,102.6
2016-01-06 17:00:00,102.63
2016-01-06 17:15:00,102.44
2016-01-06 17:30:00,102.55
2016-01-06 17:45:00,102.45
2016-01-06 18:00:00,102.26
2016-01-06 18:15:00,102.33
2016-01-06 18:30:00,102.27
2016-01-06 18:45:00,102.15
2016-01-06 19:00:00,102.44
2016-01-06 19:15:00,102.36
2016-01-06 19:30:00,101.95
2016-01-06 19:45:00,101.69
2016-01-06 20:00:00,101.89
2016-01-06 20:15:00,102.18
2016-01-06 20:30:00,102.32
2016-01-06 20:45:00,102.36
2016-01-06 21:00:00,102.62
2016-01-07 14:30:00,100.48
2016-01-07 14:45:00,100.52
2016-01-07 15:00:00,100.42
2016-01-07 15:15:00,100.71
2016-01-07 15:30:00,100.94
2016-01-07 15:45:00,101.32
2016-01-07 16:00:00,101.09
2016-01-07 16:15:00,100.87
2016-01-07 16:30:00,101.0
2016-01-07 16:45:00,100.73
2016-01-07 17:00:00,100.73
2016-01-07 17:15:00,100.64
2016-01-07 17:30:00,100.49
2016-01-07 17:45:00,100.38
2016-01-07 18:00:00,99.94
2016-01-07 18:15:00,99.81
2016-01-07 18:30:00,99.49
2016-01-07 18:45:00,99.47
2016-01-07 19:00:00,99.35
2016-01-07 19:15:00,99.32
2016-01-07 19:30:00,99.77
2016-01-07 19:45:00,99.57
2016-01-07 20:00:00,99.59
2016-01-07 20:15:00,99.17
2016-01-07 20:30:00,99.48
2016-01-07 20:45:00,99.16
2016-01-07 21:00:00,98.94
2016-01-08 14:30:00,100.02
2016-01-08 14:45:00,100.48
2016-01-08 15:00:00,99.79
2016-01-08 15:15:00,99.99
2016-01-08 15:30:00,99.6
2016-01-08 15:45:00,99.59
2016-01-08 16:00:00,99.44
2016-01-08 16:15:00,99.11
2016-01-08 16:30:00,98.95
2016-01-08 16:45:00,99.47
2016-01-08 17:00:00,99.85
2016-01-08 17:15:00,99.97
2016-01-08 17:30:00,99.6
2016-01-08 17:45:00,99.67
2016-01-08 18:00:00,99.44
2016-01-08 18:15:00,99.44
2016-01-08 18:30:00,99.74
2016-01-08 18:45:00,99.47
2016-01-08 19:00:00,99.26
2016-01-08 19:15:00,99.04
2016-01-08 19:30:00,99.42
2016-01-08 19:45:00,99.13
2016-01-08 20:00:00,99.2
2016-01-08 20:15:00,98.96
2016-01-08 20:30:00,98.67
2016-01-08 20:45:00,98.34
2016-01-08 21:00:00,98.36
2016-01-11 14:30:00,98.89
2016-01-11 14:45:00,98.5
2016-01-11 15:00:00,98.68
2016-01-11 15:15:00,98.63
2016-01-11 15:30:00,98.75
2016-01-11 15:45:00,98.09
2016-01-11 16:00:00,98.04
2016-01-11 16:15:00,98.03
2016-01-11 16:30:00,98.31
2016-01-11 16:45:00,98.49
2016-01-11 17:00:00,98.28
2016-01-11 17:15:00,97.93
2016-01-11 17:30:00,98.0
2016-01-11 17:45:00,97.97
2016-01-11 18:00:00,97.69
2016-01-11 18:15:00,97.61
2016-01-11 18:30:00,97.44
2016-01-11 18:45:00,97.31
2016-01-11 19:00:00,97.63
2016-01-11 19:15:00,98.12
2016-01-11 19:30:00,98.15
2016-01-11 19:45:00,97.89
2016-01-11 20:00:00,97.55
2016-01-11 20:15:00,98.54
2016-01-11 20:30:00,98.99
2016-01-11 20:45:00,98.66
2016-01-11 21:00:00,98.6
2016-01-12 14:30:00,100.12
2016-01-12 14:45:00,100.02
2016-01-12 15:00:00,99.81
2016-01-12 15:15:00,99.64
2016-01-12 15:30:00,99.64
2016-01-12 15:45:00,99.6
2016-01-12 16:00:00,99.25
2016-01-12 16:15:00,99.31
2016-01-12 16:30:00,99.13
2016-01-12 16:45:00,99.34
2016-01-12 17:00:00,99.33
2016-01-12 17:15:00,99.09
2016-01-12 17:30:00,98.78
2016-01-12 17:45:00,98.91
2016-01-12 18:00:00,99.28
2016-01-12 18:15:00,98.93
2016-01-12 18:30:00,99.16
2016-01-12 18:45:00,98.89
2016-01-12 19:00:00,98.57
2016-01-12 19:15:00,98.83
2016-01-12 19:30:00,99.13
2016-01-12 19:45:00,99.53
2016-01-12 20:00:00,99.28
2016-01-12 20:15:00,99.66
2016-01-12 20:30:00,99.95
2016-01-12 20:45:00,99.81
2016-01-12 21:00:00,99.5
2016-01-13 14:30:00,100.15
2016-01-13 14:45:00,99.88
2016-01-13 15:00:00,99.58
2016-01-13 15:15:00,99.7
2016-01-13 15:30:00,99.54
2016-01-13 15:45:00,99.59
2016-01-13 16:00:00,99.43
2016-01-13 16:15:00,99.47
2016-01-13 16:30:00,99.39
2016-01-13 16:45:00,98.9
2016-01-13 17:00:00,98.93
2016-01-13 17:15:00,98.91
2016-01-13 17:30:00,98.64
2016-01-13 17:45:00,98.47
2016-01-13 18:00:00,98.54
2016-01-13 18:15:00,98.16
2016-01-13 18:30:00,97.69
2016-01-13 18:45:00,97.36
2016-01-13 19:00:00,97.22
2016-01-13 19:15:00,97.26
2016-01-13 19:30:00,96.29
2016-01-13 19:45:00,96.91
2016-01-13 20:00:00,96.68
2016-01-13 20:15:00,97.08
2016-01-13 20:30:00,96.72
2016-01-13 20:45:00,96.34
2016-01-13 21:00:00,96.39
2016-01-14 14:30:00,96.4
2016-01-14 14:45:00,95.4
2016-01-14 15:00:00,95.94
2016-01-14 15:15:00,97.01
2016-01-14 15:30:00,97.61
2016-01-14 15:45:00,97.29
2016-01-14 16:00:00,97.45
2016-01-14 16:15:00,97.17
2016-01-14 16:30:00,97.35
2016-01-14 16:45:00,97.58
2016-01-14 17:00:00,97.47
2016-01-14 17:15:00,97.71
2016-01-14 17:30:00,97.89
2016-01-14 17:45:00,97.77
2016-01-14 18:00:00,98.17
2016-01-14 18:15:00,98.48
2016-01-14 18:30:00,98.3
2016-01-14 18:45:00,98.57
